promedio_global,materias_reprobadas,edad,apoyo_familiar,minutos_traslado,horas_estudio,horas_trabajo,horas_sueno,frecuencia_IA,escuela,genero,dependientes_economicos,personas_a_cargo,apoyos_economicos,foraneo,validacion_encuesta,enfermedad_cronica,satisfaccion_carrera,ejercer_carrera
8.15,0.0,20,2,120.0,4.0,0.0,5.0,4,5,0,0,1,1,1,2,0,2,2
9.15,1.0,21,4,60.0,4.0,0.0,6.0,4,8,0,0,1,1,0,2,0,2,2
7.84,0.0,23,3,90.0,3.0,0.0,6.0,3,6,1,0,1,1,0,2,0,2,2
8.0,3.0,22,3,80.0,0.0,0.0,5.0,3,4,1,0,1,1,0,2,0,0,1
9.83,1.0,20,2,100.0,1.0,6.0,5.0,3,5,1,0,1,1,0,2,0,2,2
9.14,0.0,22,3,60.0,5.0,0.0,4.0,3,7,0,0,1,1,0,2,0,0,2
8.7,1.0,20,5,90.0,2.0,0.0,8.0,5,5,1,0,1,0,1,2,0,0,2
7.9,2.0,23,4,50.0,2.0,0.0,7.0,4,5,1,0,1,1,1,2,0,2,2
8.7,2.0,20,5,40.0,2.0,0.0,8.0,3,5,0,0,1,1,1,2,1,2,2
7.84,7.0,22,1,45.0,3.0,0.0,6.0,2,6,0,0,1,1,0,2,1,2,2
9.0,2.0,20,4,90.0,1.0,0.0,7.0,2,5,1,0,1,1,1,2,1,2,2
8.0,3.0,20,4,60.0,2.0,0.0,8.0,3,5,1,0,1,0,0,2,1,2,1
8.9,3.0,18,4,50.0,2.0,0.0,7.0,2,5,1,0,1,0,0,2,0,2,1
7.8,0.0,23,4,120.0,2.0,5.0,7.0,5,4,1,0,2,0,1,2,1,2,2
7.59,4.0,23,5,120.0,2.0,0.0,6.0,3,1,1,1,1,1,0,2,0,2,2
8.5,3.0,21,4,60.0,3.0,0.0,8.0,5,5,0,0,1,0,0,2,1,2,2
8.2,1.0,22,3,70.0,2.0,6.0,7.0,2,5,1,0,2,1,0,2,1,2,2
9.0,0.0,19,5,80.0,2.0,3.0,7.0,2,5,1,0,1,0,0,2,0,2,2
7.9,5.0,23,4,50.0,1.0,5.0,6.0,3,4,1,0,1,1,1,2,0,2,2
8.5,2.0,23,5,40.0,3.0,0.0,8.0,3,5,1,0,1,0,1,2,1,2,2
8.0,8.6,24,5,55.0,3.0,0.0,8.0,5,5,0,0,1,1,0,2,0,2,2
0.0,0.0,19,3,120.0,2.0,0.0,5.0,3,1,1,0,1,1,0,2,0,2,2
8.8,2.0,23,5,60.0,3.0,4.0,6.0,5,5,0,1,2,1,1,2,0,2,2
9.2,2.0,22,5,15.0,2.0,0.0,8.0,3,5,0,0,1,0,0,2,1,2,2
8.4,2.0,21,5,30.0,2.0,0.0,7.0,5,4,1,0,1,0,1,2,0,2,2
7.3,8.0,24,2,60.0,1.0,0.0,7.0,4,2,1,0,1,1,0,2,0,0,2
7.6,6.0,23,4,90.0,6.0,0.0,4.0,1,2,0,0,1,1,0,2,0,0,1
8.2,2.0,22,5,120.0,4.0,4.0,5.0,5,2,0,0,1,1,0,2,1,2,2
8.81,0.0,21,5,90.0,3.0,0.0,4.0,4,7,0,0,1,1,0,2,0,2,0
8.56,2.0,23,4,90.0,3.0,0.0,6.0,3,2,1,0,1,1,0,2,0,2,2
8.2,3.0,21,3,125.0,2.0,0.0,3.0,3,5,1,0,1,1,1,2,0,1,2
8.0,0.0,18,2,120.0,4.0,6.0,4.0,3,1,1,1,2,1,0,2,0,2,2
8.02,4.0,18,4,90.0,2.0,0.0,6.0,5,1,1,0,1,1,0,2,0,2,2
6.2,2.0,20,5,120.0,5.0,0.0,5.0,2,1,1,0,1,1,1,2,0,2,2
7.7,5.0,19,4,30.0,1.0,0.0,7.0,5,4,0,0,1,0,0,2,0,0,1
8.2,0.0,19,5,45.0,4.0,0.0,6.0,4,1,0,0,1,1,0,2,0,2,2
8.89,0.0,22,4,90.0,2.0,6.0,5.0,2,5,1,1,1,1,1,2,0,2,2
8.9,0.0,19,4,130.0,5.0,0.0,3.0,4,7,0,0,1,1,0,2,0,2,2
6.5,2.0,21,2,120.0,1.0,12.0,3.0,3,7,1,0,1,1,0,2,0,2,2
6.7,4.0,20,5,120.0,5.0,0.0,4.0,2,5,0,1,1,1,0,2,0,0,2
9.86,0.0,20,5,90.0,4.0,0.0,5.0,3,7,0,0,1,1,0,2,0,2,2
8.0,1.0,19,4,90.0,5.0,0.0,4.0,4,1,1,0,1,1,0,2,0,2,2
7.29,0.0,22,5,120.0,5.0,0.0,4.0,3,5,1,1,1,1,1,2,0,2,2
8.5,1.0,22,4,70.0,4.0,0.0,6.0,4,7,0,0,1,1,1,2,1,2,1
8.6,3.0,21,5,30.0,3.0,0.0,5.0,5,8,0,0,1,0,1,2,0,2,1
8.86,0.0,21,5,44.0,6.0,0.0,5.0,1,0,0,0,1,1,0,2,0,2,2
8.86,0.0,21,5,45.0,7.0,0.0,5.0,1,0,0,0,1,1,0,2,0,2,2
8.61,1.0,22,4,35.0,3.0,0.0,5.0,2,0,0,1,2,1,0,2,0,2,2
8.3,0.0,22,4,30.0,3.0,0.0,6.0,3,0,1,1,1,1,0,2,0,0,1
8.1,1.0,22,4,60.0,2.0,3.0,6.0,1,0,0,1,1,1,0,2,0,2,2
8.07,0.0,21,5,20.0,2.0,0.0,6.0,3,7,0,0,1,1,0,2,0,2,2
8.6,0.0,22,5,180.0,6.0,0.0,5.0,3,4,1,0,1,1,0,2,0,2,2
8.1,1.0,21,3,120.0,4.0,5.0,6.0,1,3,1,1,2,1,0,2,0,2,2
8.5,4.0,20,5,60.0,3.0,6.0,5.0,3,0,0,1,1,1,0,2,0,2,2
8.1,3.0,21,3,90.0,5.0,0.0,4.0,4,0,0,0,1,1,0,2,0,2,2
8.2,5.0,18,4,30.0,1.0,0.0,7.0,5,1,1,0,1,1,0,2,0,2,2
9.3,3.0,24,4,120.0,6.0,0.0,8.0,1,1,1,0,1,1,0,2,0,2,2
8.33,0.0,18,5,90.0,3.0,0.0,5.0,3,7,0,0,1,1,0,2,0,2,2
8.1,1.0,22,5,180.0,2.0,0.0,4.0,2,2,1,0,1,0,0,2,0,2,2
7.0,2.0,22,3,30.0,1.0,0.0,5.0,1,2,1,0,1,1,0,2,1,2,1
7.1,1.0,21,5,90.0,1.0,0.0,4.0,1,0,1,0,2,0,0,2,0,2,2
7.2,0.0,19,3,20.0,3.0,0.0,4.0,2,2,0,0,1,0,0,2,1,2,2
7.4,2.0,20,4,40.0,2.0,0.0,5.0,3,2,0,0,1,0,0,2,0,2,1
6.8,4.0,22,3,60.0,1.0,5.0,4.0,2,2,1,1,2,0,0,2,0,2,2
7.0,4.0,20,4,50.0,3.0,6.0,6.0,5,6,1,0,1,0,0,2,0,2,2
6.8,4.0,19,3,40.0,3.0,0.0,5.0,4,0,1,0,1,0,0,2,0,2,2
7.3,0.0,20,4,120.0,4.0,0.0,5.0,1,2,1,0,1,0,0,2,0,2,2
7.5,2.0,19,4,150.0,2.0,0.0,5.0,2,2,0,0,1,0,0,2,0,1,2
7.1,1.0,20,3,20.0,2.0,0.0,4.0,4,2,0,0,1,1,1,2,1,2,2
8.1,2.0,20,4,120.0,3.0,0.0,5.0,1,2,1,0,1,0,0,2,0,2,2
8.2,2.0,20,5,60.0,3.0,0.0,8.0,3,0,1,0,1,1,0,2,0,2,2
7.0,1.0,20,4,150.0,1.0,0.0,4.0,4,2,1,0,1,0,0,2,0,2,1
6.7,0.0,20,4,30.0,2.0,5.0,5.0,1,2,1,0,1,1,1,2,0,2,2
8.9,0.0,21,4,30.0,2.0,0.0,5.0,1,2,1,0,1,0,0,2,0,2,2
7.6,2.0,20,4,120.0,3.0,0.0,5.0,1,2,1,0,1,0,0,2,0,1,0
7.6,0.0,21,2,60.0,2.0,0.0,6.0,2,2,1,0,1,0,0,2,0,2,2
6.6,5.0,20,3,60.0,2.0,0.0,6.0,3,2,1,0,1,0,0,2,0,2,2
8.56,3.0,21,3,125.0,2.0,0.0,5.0,3,2,1,0,1,1,0,2,0,1,0
7.98,5.0,22,2,20.0,3.0,0.0,6.0,4,2,1,1,2,1,1,2,1,2,2
7.1,0.0,18,4,40.0,2.0,0.0,5.0,3,2,1,0,1,0,0,2,0,2,1
8.0,0.0,18,4,60.0,2.0,0.0,4.0,2,2,1,0,1,0,0,2,0,2,2
7.2,3.0,21,5,30.0,3.0,0.0,6.0,2,2,0,1,1,0,1,2,1,2,1
7.1,2.0,20,4,120.0,3.0,0.0,5.0,3,2,1,0,1,0,0,2,0,2,1
9.16,0.0,23,5,45.0,5.0,0.0,6.0,2,2,1,0,1,1,0,2,0,2,2
8.2,0.0,20,2,90.0,4.0,0.0,6.0,3,2,0,0,2,0,0,2,0,2,2
8.67,1.0,20,4,75.0,3.0,4.0,4.0,4,2,1,0,1,1,0,2,1,2,2
7.9,2.0,19,4,60.0,0.0,6.0,4.0,4,2,1,0,1,0,0,2,0,0,2
8.1,0.0,18,5,40.0,3.0,0.0,7.0,3,0,0,0,1,1,0,2,0,2,2
8.5,0.0,19,5,30.0,4.0,0.0,8.0,3,0,1,0,1,0,0,2,0,2,2
6.8,4.0,22,4,20.0,2.0,0.0,7.0,4,0,0,0,1,0,1,2,0,2,2
8.4,0.0,20,5,90.0,3.0,0.0,6.0,4,0,1,0,1,1,0,2,0,2,2
8.2,0.0,21,4,20.0,4.0,5.0,6.0,5,0,1,1,2,0,0,2,0,2,2
7.5,0.0,21,5,90.0,4.0,0.0,7.0,4,0,1,0,2,1,0,2,0,2,2
9.2,0.0,20,5,120.0,3.0,0.0,4.0,3,0,0,0,1,0,0,2,1,2,1
9.0,0.0,18,5,45.0,4.0,0.0,5.0,5,0,1,0,1,0,0,2,0,2,2
9.1,0.0,21,5,100.0,5.0,0.0,5.0,3,3,0,0,1,0,0,2,0,2,2
6.8,3.0,22,5,40.0,3.0,0.0,6.0,1,5,0,0,1,0,0,2,0,2,2
7.2,0.0,20,5,100.0,3.0,0.0,8.0,5,4,0,0,2,1,0,2,0,2,2
7.5,2.0,21,4,20.0,2.0,4.0,6.0,3,0,0,0,1,1,1,2,0,2,2
8.7,0.0,22,4,35.0,4.0,0.0,8.0,4,7,1,0,1,0,0,2,0,2,2
7.5,3.0,21,4,120.0,2.0,0.0,3.0,5,0,0,0,1,0,0,2,0,2,2
8.5,0.0,19,5,20.0,4.0,0.0,5.0,3,6,1,0,1,0,0,2,0,2,2
9.3,0.0,21,3,20.0,3.0,0.0,8.0,4,0,1,0,1,0,0,2,1,2,2
9.1,0.0,18,5,15.0,3.0,0.0,8.0,4,0,0,0,1,0,1,2,0,2,2
7.8,0.0,20,4,70.0,4.0,0.0,6.0,5,0,1,0,1,0,0,2,0,2,2
8.8,0.0,22,5,150.0,5.0,0.0,4.0,2,0,0,0,1,0,0,2,0,2,2
7.8,2.0,20,4,45.0,4.0,0.0,6.0,1,0,1,0,1,0,0,2,0,2,2
7.3,0.0,18,5,120.0,4.0,0.0,6.0,3,0,0,0,1,0,0,2,0,2,2
8.0,0.0,22,5,15.0,3.0,4.0,5.0,3,0,0,0,1,0,1,2,0,2,2
7.1,0.0,19,5,30.0,1.0,0.0,7.0,4,0,1,0,1,0,0,2,0,2,2
6.9,0.0,22,4,30.0,5.0,0.0,6.0,3,0,0,0,1,0,0,2,0,2,2
8.9,0.0,18,5,60.0,4.0,0.0,6.0,3,0,1,0,1,0,0,2,0,2,2
7.63,1.0,21,3,20.0,2.0,0.0,6.0,3,6,0,0,1,1,1,2,0,2,1
7.96,2.0,22,4,60.0,2.0,0.0,6.0,3,6,0,0,1,0,0,2,0,2,2
7.87,1.0,21,4,90.0,2.0,0.0,5.0,3,6,0,0,1,1,0,2,0,2,2
8.0,0.0,20,5,120.0,3.0,0.0,4.0,4,8,1,0,1,0,0,2,0,1,2
8.8,0.0,20,5,55.0,4.0,0.0,6.0,2,0,0,0,1,1,0,2,0,2,2
8.3,0.0,22,5,90.0,3.0,5.0,5.0,3,0,0,0,1,0,0,2,0,2,2
8.0,1.0,19,5,25.0,5.0,0.0,7.0,1,4,1,0,1,0,1,2,0,2,2
7.0,0.0,20,5,50.0,2.0,0.0,5.0,4,0,1,0,2,0,0,2,0,2,2
8.5,0.0,18,5,120.0,3.0,0.0,4.0,3,2,1,0,1,1,0,2,0,2,2
9.0,0.0,21,4,45.0,4.0,0.0,8.0,3,3,1,0,1,0,0,2,0,2,2
6.8,4.0,20,5,60.0,2.0,0.0,6.0,4,7,0,0,1,0,0,2,0,1,0
7.21,1.0,22,3,60.0,3.0,0.0,6.0,2,6,1,0,1,1,0,2,0,2,1
7.56,0.0,21,4,45.0,2.0,0.0,6.0,3,6,0,0,1,0,0,2,0,2,1
8.21,0.0,20,5,90.0,3.0,0.0,7.0,2,6,0,0,1,0,0,2,0,2,2
8.25,0.0,21,4,60.0,4.0,0.0,5.0,3,6,0,0,1,0,0,2,0,2,1
7.98,1.0,23,5,90.0,4.0,0.0,6.0,3,6,0,0,1,0,0,2,0,2,2
8.74,0.0,20,5,60.0,3.0,0.0,7.0,2,6,0,0,1,0,0,2,0,2,2
7.47,1.0,21,4,45.0,1.0,8.0,5.0,3,6,1,0,1,0,0,2,0,2,1
7.12,2.0,21,3,40.0,2.0,6.0,5.0,4,6,1,0,2,1,0,2,0,0,1
6.97,3.0,22,2,40.0,1.0,8.0,4.0,4,6,1,0,2,1,0,2,0,2,1
8.61,0.0,20,5,75.0,2.0,0.0,6.0,3,6,0,1,2,1,0,2,0,2,2
7.24,1.0,22,3,25.0,2.0,6.0,5.0,3,6,0,0,1,0,1,2,0,2,1
8.75,0.0,20,5,60.0,2.0,0.0,6.0,2,6,0,0,1,0,0,2,0,2,1
7.9,4.0,19,5,120.0,5.0,6.0,3.0,5,1,1,1,1,1,0,2,0,1,0
8.2,2.0,21,5,120.0,1.5,0.0,7.0,3,4,1,0,1,0,0,2,0,2,2
8.8,1.0,25,3,50.0,3.0,8.0,8.0,4,4,0,0,1,0,0,2,0,2,2
9.2,0.0,22,5,30.0,3.0,0.0,6.0,1,4,1,0,1,0,0,2,0,2,1
10.0,0.0,19,5,45.0,4.0,0.0,7.0,5,4,0,0,1,0,0,2,0,2,2
8.9,0.0,20,5,22.0,5.0,0.0,9.0,5,4,0,0,1,0,1,2,0,2,2
6.8,4.0,21,3,180.0,3.0,0.0,10.0,5,4,0,0,1,0,0,2,0,0,1
7.6,3.0,20,5,40.0,0.0,0.0,10.0,2,4,1,0,1,0,0,2,0,2,2
9.4,0.0,18,5,20.0,2.0,0.0,8.0,5,4,0,0,1,0,0,2,0,1,1
9.5,2.0,23,5,40.0,2.0,0.0,7.0,3,5,0,0,1,0,0,2,0,2,2
6.7,4.0,23,2,60.0,1.0,0.0,7.0,2,4,1,0,1,0,0,2,0,2,2
8.7,1.0,22,4,27.0,2.0,5.0,8.0,3,4,1,0,1,1,1,2,0,2,2
8.5,3.0,22,4,30.0,2.0,0.0,8.0,4,4,0,0,1,0,0,2,0,2,2
7.9,4.0,24,4,120.0,2.0,0.0,8.0,4,4,1,0,1,0,0,2,1,2,1
9.0,0.0,21,5,130.0,2.0,0.0,6.0,1,4,1,0,1,0,0,2,1,2,2
8.0,1.0,19,1,15.0,1.0,0.0,9.0,1,4,1,0,1,0,1,2,0,1,1
5.0,1.0,21,1,12.0,2.0,1.0,1.0,1,4,1,1,2,0,1,0,1,1,1
1.0,1.0,16,5,21.0,2.0,0.0,1.0,4,4,1,1,1,0,1,0,1,2,1
7.4,2.0,22,3,100.0,0.0,0.0,12.0,2,4,1,0,1,0,0,2,0,2,2
6.0,5.0,21,4,35.0,0.0,0.0,5.0,3,4,0,0,1,0,0,2,0,2,2
8.0,1.0,19,5,50.0,0.0,0.0,5.0,1,4,1,0,1,0,0,2,0,2,0
9.0,0.0,18,3,10.0,1.0,0.0,8.0,3,4,0,0,1,0,0,2,0,2,2
8.0,2.0,23,5,120.0,2.0,0.0,10.0,1,4,0,0,1,1,0,2,0,2,1
7.0,3.0,22,3,15.0,0.0,0.0,8.0,5,4,1,0,1,0,0,2,0,2,1
9.8,0.0,21,5,90.0,3.0,0.0,5.0,2,4,1,0,1,0,1,2,0,2,2
8.5,1.0,19,1,40.0,0.0,0.0,7.0,2,4,1,0,0,0,0,2,0,2,2
8.5,2.0,18,1,56.0,1.0,0.0,9.0,4,4,1,0,1,0,1,2,0,2,2
7.5,3.0,23,1,30.0,0.0,8.0,5.0,4,4,1,0,1,0,1,2,0,2,2
9.0,1.0,19,2,60.0,4.0,0.0,12.0,2,4,1,0,1,0,1,2,1,2,2
8.3,1.0,22,4,50.0,2.0,0.0,6.0,5,4,0,0,1,0,0,2,0,0,1
2.0,2.0,22,1,12.0,2.0,2.0,2.0,2,4,2,1,2,1,1,1,1,2,2
7.8,3.0,18,5,35.0,1.0,0.0,8.0,5,4,1,0,1,0,0,2,0,2,2
9.0,0.0,23,5,25.0,3.0,0.0,8.0,1,4,0,0,1,1,1,2,0,2,2
8.0,2.0,22,4,70.0,1.0,0.0,8.0,2,4,1,0,1,0,0,2,0,0,2
6.5,4.0,22,3,60.0,0.0,0.0,7.0,1,4,1,0,1,0,0,2,0,1,1
8.25,2.0,20,5,60.0,1.0,0.0,8.0,2,1,1,0,1,0,0,2,0,2,2
8.12,0.0,23,3,60.0,3.0,0.0,7.0,3,6,1,0,1,0,0,2,0,2,1
7.9,0.0,21,3,45.0,2.0,0.0,6.0,3,6,0,0,2,0,0,2,0,2,1
8.76,0.0,23,5,60.0,2.0,6.0,5.0,4,6,1,0,1,0,0,2,0,2,1
9.09,0.0,19,5,45.0,4.0,0.0,7.0,2,6,0,0,1,1,0,2,0,2,2
7.88,1.0,21,4,90.0,3.0,0.0,6.0,3,6,0,0,1,1,0,2,0,2,2
7.67,1.0,23,3,30.0,1.0,6.0,5.0,3,6,0,0,2,1,0,2,0,2,1
7.23,2.0,23,3,60.0,1.0,8.0,5.0,4,6,1,1,2,1,0,2,0,2,1
7.53,1.0,24,4,90.0,3.0,0.0,5.0,3,2,1,0,1,1,0,2,1,2,1
9.12,0.0,22,5,60.0,4.0,0.0,7.0,2,6,0,0,1,0,0,2,0,2,2
8.96,1.0,22,4,40.0,4.0,0.0,6.0,2,0,0,0,1,0,0,2,0,0,0
7.98,1.0,23,4,20.0,2.0,0.0,6.0,3,6,0,0,1,1,1,2,0,2,1
8.32,0.0,20,3,60.0,3.0,0.0,8.0,2,6,0,0,2,1,0,2,0,2,2
7.8,1.0,21,4,90.0,2.0,0.0,7.0,2,6,0,0,1,0,0,2,0,2,2
9.02,0.0,21,4,180.0,6.0,0.0,5.0,3,0,1,0,1,1,1,2,0,2,2
8.18,0.0,21,5,40.0,2.0,0.0,6.0,5,1,1,1,2,1,0,2,0,2,2
